"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0043254","regulation of protein-containing complex assembly",428,0.384907913625444,1.5050217087301,2.30906355202306e-05,0.0001320376119527,6.38310482734298e-05,4851,"tags=31%, list=22%, signal=24%","25959/5063/10979/25802/23500/10602/55243/83700/25999/6840/51676/120892/4478/51339/3670/3428/9873/1191/388630/2634/7111/4131/4233/2934/5336/8543/7099/91663/6403/2059/64805/3084/23189/3071/1410/55612/79998/23580/9353/84962/163782/64857/114548/5027/10333/2241/54751/2006/153090/57482/140609/6886/3055/5908/29103/6366/51100/695/84630/3059/26191/3958/5341/23332/6711/53335/29767/64581/7040/1003/112755/1236/89795/822/1015/118/4204/7067/54434/6710/22943/10563/19/5516/6709/11151/6653/147138/115362/55719/9641/26524/54922/859/5781/122664/4210/5581/197358/3931/7124/8631/830/25827/90952/65018/50853/10787/2185/10109/26146/89848/11074/120/6624/29108/22900/1440/23271/22919/5921/81553/2242/6850/129293/253260/84079/148170/5734/9530/472/5925"
"GO:1901970","positive regulation of mitotic sister chromatid separation",21,-0.680040093320595,-2.31278824717769,2.32170208721074e-05,0.000132638178119399,6.4121380455382e-05,3088,"tags=71%, list=14%, signal=61%","9700/9787/220134/9587/8881/55143/51434/991/9212/286053/221150/332/11065/51529/51433"
"GO:0045214","sarcomere organization",48,0.612911022048142,1.97931983409673,2.32963605404669e-05,0.000132969116687775,6.42813663519849e-05,5906,"tags=69%, list=27%, signal=50%","2318/7168/11155/80206/1073/1465/8736/9948/3688/844/4624/6722/51778/58529/9172/1906/859/88/11214/4606/5629/84033/7140/127294/27063/91807/5573/79933/4608/1466/8048/442721/84665"
"GO:0051494","negative regulation of cytoskeleton organization",162,0.464246142794244,1.73288138560342,2.36902260603258e-05,0.000135093024641527,6.53081288715375e-05,4551,"tags=36%, list=21%, signal=29%","25959/25802/25999/6840/51676/10391/89927/7111/4131/130271/4233/2934/100505385/91663/2059/9181/23189/5295/9353/163782/90167/1901/10395/57482/23075/23332/6711/4653/29767/1003/89795/822/8850/118/22911/54434/6710/4281/6709/11151/7454/146057/56890/5290/859/85358/5071/50944/116985/90102/830/324/50810/50853/9535/120/51474/23271/22919"
"GO:0045727","positive regulation of translation",154,-0.327140486778666,-1.70600530164653,2.37679458079959e-05,0.000135411874740967,6.54622708299413e-05,3753,"tags=34%, list=17%, signal=29%","3192/7249/26272/28958/84881/55005/6125/1981/6154/84769/8473/5936/80336/1938/6191/7555/26986/3692/1984/285367/9978/5436/79072/1153/4869/708/84305/9775/51441/56339/208/54915/29081/54931/65094/3276/55695/84219/6199/3184/55004/1994/84300/27230/51654/7349/10641/6895/84335/10322/8893/65110/26995"
"GO:0072594","establishment of protein localization to organelle",466,-0.238121058501448,-1.41074166250387,2.399480650515e-05,0.000136579054442696,6.60265214459818e-05,4456,"tags=33%, list=20%, signal=27%","27183/100101267/6726/9868/7874/10434/401505/23558/58480/55135/27113/9049/56947/54543/55750/11331/9688/55811/1649/25813/9804/3621/5534/9409/64083/51542/7249/23649/9670/6729/285521/3309/10013/84572/706/30000/7341/3837/51501/10204/5530/26175/79568/26061/23636/23788/129401/51024/5018/84313/10953/6727/130617/10134/5191/55072/55486/8766/90580/6950/84885/5580/55027/11267/9349/8943/2931/64901/5192/6720/26520/10456/51025/4869/5300/7015/131474/134266/728489/51548/1434/3838/6449/9789/9512/55929/8841/100287932/10440/28972/27429/29927/1072/2671/79778/84268/56993/9555/5190/10245/79902/581/84315/9538/983/51160/3728/8266/51079/140823/1678/5901/222229/6396/7917/58477/26262/908/1994/79711/10856/7251/90678/10469/9179/79035/59286/26521/23480/196294/80273/8314/3329/10155/23435/26517/84233/92609/54606/26519/617/93974/10952/4580/131118/55048/118424/10452/23203/152877/10651/9131"
"GO:0016073","snRNA metabolic process",57,-0.465004658739881,-2.03634104396553,2.41728739603532e-05,0.00013746661840091,6.64555971996601e-05,5121,"tags=46%, list=24%, signal=35%","55656/6618/55726/55174/84524/65123/1022/51574/11340/54862/56257/81556/26173/23016/80789/51010/5393/55505/54973/56915/64852/54512/23404/55651/1736/6621"
"GO:1904869","regulation of protein localization to Cajal body",10,-0.82900721275325,-2.23044631654206,2.43425417309713e-05,0.000138178413299206,6.67997007762245e-05,3733,"tags=100%, list=17%, signal=83%","22948/56257/6950/10575/10694/908/10574/10576/7203"
"GO:1904871","positive regulation of protein localization to Cajal body",10,-0.82900721275325,-2.23044631654206,2.43425417309713e-05,0.000138178413299206,6.67997007762245e-05,3733,"tags=100%, list=17%, signal=83%","22948/56257/6950/10575/10694/908/10574/10576/7203"
"GO:1904738","vascular associated smooth muscle cell migration",29,0.688668234144083,2.03338767135645,2.43750303236822e-05,0.000138236473342526,6.68277687893694e-05,3686,"tags=48%, list=17%, signal=40%","4921/93649/5592/7168/4208/652/3488/4780/407006/54434/9510/2254/6885/8013"
"GO:0060602","branch elongation of an epithelium",21,0.748823744388746,2.06607375392563,2.44558115328591e-05,0.000138568056221765,6.69880661656878e-05,2356,"tags=52%, list=11%, signal=47%","2255/3371/3239/652/10253/10413/2263/10252/2099/2246/7040"
"GO:0045778","positive regulation of ossification",55,0.589192100137626,1.94446664583936,2.45170674454078e-05,0.000138788503952582,6.70946373883828e-05,3640,"tags=40%, list=17%, signal=33%","6546/196527/4208/652/2824/4088/5027/4745/6869/338773/5764/130497/2201/6575/3491/4057/650/116039/655/5781/90/659"
"GO:0048839","inner ear development",196,0.443343595176702,1.67640575316017,2.45465692565982e-05,0.000138828957270924,6.71141937684e-05,3500,"tags=26%, list=16%, signal=22%","2070/2247/2138/6935/2255/5396/341640/2260/8642/1687/8516/652/2737/4916/168667/10253/4919/7042/9423/84189/9132/2263/54360/64072/259236/2535/3776/57216/4851/53904/2043/6678/2625/6657/7040/650/8549/2487/497189/28514/2299/2048/5048/4094/9096/7976/2561/2254/89780/5781/3777"
"GO:2000106","regulation of leukocyte apoptotic process",92,0.527810779960056,1.86593447778923,2.50718253460771e-05,0.00014167064185545,6.8487951618229e-05,4968,"tags=51%, list=23%, signal=40%","558/4208/652/7042/5293/6776/6387/155038/64919/5027/5588/64127/3575/2621/11035/596/917/972/4254/1234/301/6366/695/3059/3718/5896/3958/6352/10859/29126/1236/6363/3965/939/3586/604/8013/100/3558/6482/2207/4763/338442/1831/2204/81704/5133"
"GO:0090330","regulation of platelet aggregation",30,0.689196618141999,2.04793824136883,2.53361403126722e-05,0.00014291479221986,6.90894122232464e-05,4122,"tags=60%, list=19%, signal=49%","5592/11117/10630/114897/3572/3717/5578/5588/22915/634/10019/5270/3356/3570/1511/84959/170692/3569"
