"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:1905818","regulation of chromosome separation",74,-0.517496658970385,-2.39053682967262,4.38138205788755e-08,4.98322025265232e-07,2.40312935313092e-07,4152,"tags=53%, list=19%, signal=43%","54908/4085/23397/55743/29781/699/701/1063/64151/9700/7272/11130/55055/9787/51143/57405/220134/25906/7756/9587/8881/9184/5347/83540/55143/51434/51451/9319/991/9212/891/286053/147841/221150/332/10459/11065/51529/51433"
"GO:0072078","nephron tubule morphogenesis",74,0.613780821762619,2.110944130422,4.39286530810313e-08,4.98714690371489e-07,2.40502295805897e-07,3100,"tags=38%, list=14%, signal=33%","2247/9955/2138/6943/8642/652/2737/5087/9953/3237/9241/2668/55083/7482/596/130497/2625/5311/2246/5310/10736/3611/7040/2719/650/6299/26249/7475"
"GO:0048645","animal organ formation",67,0.632971178991226,2.14770185940599,4.51091218484043e-08,5.11181837004727e-07,2.4651450568327e-07,3144,"tags=48%, list=14%, signal=41%","2247/2138/2255/7048/2260/3670/6910/4208/652/2737/6091/23213/2263/10252/140628/9241/2668/6092/7482/8626/4851/2131/6604/8313/2246/7472/64321/650/22943/655/2348/2627"
"GO:0042552","myelination",156,0.516839290326085,1.92187279480325,4.6001935957999e-08,5.20349767393759e-07,2.50935687471014e-07,3867,"tags=37%, list=18%, signal=31%","1272/10100/83700/287/58494/5915/23114/5376/1902/8506/4915/1191/9215/83742/4916/1291/225/2824/23136/3400/23175/4118/5916/3691/1075/9444/84668/7133/118738/5764/9334/9331/5354/4359/7852/6285/4653/3611/8530/7040/6900/6654/6663/5728/57211/5803/26011/5914/6497/1959/163175/4664/50846/4665/51090/5453/7124/6547"
"GO:0006261","DNA-templated DNA replication",166,-0.377503341184685,-1.98914401159919,4.65603658092853e-08,5.25708857592112e-07,2.53520077947209e-07,3842,"tags=36%, list=18%, signal=29%","54962/56655/57804/9156/54107/23649/8655/5985/1763/10269/4998/11232/8914/5976/5426/5427/9400/10926/5888/997/51053/92667/8099/2021/378708/80198/3978/5111/1025/81620/990/5984/57418/146956/5982/23594/9093/8318/4176/983/91603/3980/5442/222229/5001/353497/56652/55658/10293/6742/2237/11284/7083/201254/56897/5425/197342/4796/57662"
"GO:1990874","vascular associated smooth muscle cell proliferation",65,0.647475038446019,2.18773277896889,4.70989053409934e-08,5.3082432335312e-07,2.55986981937389e-07,4376,"tags=57%, list=20%, signal=46%","4921/93649/2247/5592/2697/7168/1264/4313/30008/4208/652/2263/2950/3717/3488/7043/2771/9927/55810/57447/10203/407006/3351/5728/9510/2254/6885/8490/1906/3586/8013/7124/4209/407019/5031/4763/657"
"GO:0048546","digestive tract morphogenesis",53,0.668756799647394,2.19159873204082,4.72664554107005e-08,5.3174762337038e-07,2.56432238069113e-07,2629,"tags=43%, list=12%, signal=38%","2294/2255/2736/51339/6943/6422/4882/5156/3239/2737/4088/2735/2263/6423/348093/8626/57216/4851/596/10736/64321/6663/1956"
"GO:0042310","vasoconstriction",84,0.609003858443143,2.12812168003033,4.78550939485317e-08,5.35783549087019e-07,2.58378540071628e-07,2903,"tags=37%, list=13%, signal=32%","6546/148/1909/59/3274/3680/857/477/4313/146/552/1908/1910/5023/3363/6869/1816/3688/147/143872/624/8864/3676/79987/3269/2702/3351/3356/151/80852/6915"
"GO:0003281","ventricular septum development",76,0.612113102414758,2.11270523238847,4.78840369956998e-08,5.35783549087019e-07,2.58378540071628e-07,4527,"tags=54%, list=21%, signal=43%","7049/7048/6910/652/6091/8543/7042/5138/2263/23414/57493/6586/9353/9241/8321/6092/2535/57216/4851/639/2625/7046/4092/11064/7798/3491/2702/6299/64220/5308/90/26508/659/5629/171019/4091/4846/3209/4036/657/3398"
"GO:0048167","regulation of synaptic plasticity",211,0.484853951098558,1.84023771248935,4.77450211290121e-08,5.35783549087019e-07,2.58378540071628e-07,5241,"tags=42%, list=24%, signal=32%","91851/4355/4130/57537/5621/5924/84502/57616/4915/1812/818/6616/4208/9215/11170/4131/6376/51063/3815/3745/9241/2892/5179/4776/1816/2894/27020/7439/5764/815/266743/2903/2898/1524/2043/801/6722/5270/6285/6543/1139/3269/6900/80863/1742/1979/4204/11178/2048/54434/9145/2890/5914/10288/152404/22930/5532/5923/347730/57406/152330/1813/8831/440279/85358/351/6547/22986/51201/139065/2149/81539/952/10769/729993/2185/4763/3786/3706/6505/7305/114/5594/2332/4297/23096/817/6344/794"
