"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa03013","Nucleocytoplasmic transport",105,-0.49515305423674,-2.43909167206877,2.71943767699117e-10,1.99991979162059e-09,7.99133001571968e-10,5213,"tags=50%, list=24%, signal=38%","22985/29107/7919/65109/6612/10073/100101267/55706/11260/9688/81929/7329/5411/9670/84321/9939/79023/2733/8480/30000/7341/3837/23636/5976/129401/55110/23225/9984/10482/57510/64901/80145/6613/84305/9775/1434/3838/4116/348995/79228/22916/10284/79902/10189/5901/6396/79711/23214/10921/5905/65110/8086"
"hsa04933","AGE-RAGE signaling pathway in diabetic complications",100,0.608892637906144,2.1731082623195,5.30439612665554e-10,3.82133027083552e-09,1.52693680122845e-09,4125,"tags=50%, list=19%, signal=41%","5579/1288/1286/7048/4313/84812/6777/2308/1284/4088/5336/7042/5293/5295/6776/113026/1285/1282/3717/5578/7412/1278/7043/51196/596/2335/1281/1536/7046/7056/1287/7040/6401/5333/1432/6774/1958/3553/3383/10000/1906/5290/4790/23236/5581/7124/4846/6347/1277/3569"
"hsa04010","MAPK signaling pathway",290,0.479071340157639,1.84574382782287,6.75061245504254e-10,4.76593239326003e-09,1.90438330310674e-09,4456,"tags=37%, list=20%, signal=29%","284/56034/5579/2316/2247/2255/51776/5924/7048/2252/2260/775/5156/4915/22808/4208/1946/55799/4233/3082/1435/55970/627/3815/7042/5159/5321/2263/1436/10235/80310/7010/5578/2122/4914/7786/3791/1845/2668/7043/5906/1969/4804/2322/4908/115727/4254/5908/4215/8912/5880/5228/7046/9020/6722/1326/2246/93589/1847/781/4214/785/1647/7040/355/6654/7039/1956/1432/4775/1848/2324/7189/929/5778/5532/27092/5923/25780/3553/1843/10125/2254/6885/10000/6237/4790/8817/2353/4909/778/356/7124/283748/2069/2321/4902/11184/6789/2066/3481/51378/4763/6655/783/5598"
"hsa04380","Osteoclast differentiation",131,0.561365688719931,2.05751377970283,2.4194639988886e-09,1.64244383001476e-08,6.56291853949538e-09,5725,"tags=60%, list=26%, signal=44%","4286/3690/7048/814/2274/5336/9846/1435/7042/5293/5295/3716/1436/140885/1513/3937/3708/11024/1540/2534/2355/4773/695/7046/9020/9021/488/10859/7040/4688/11027/1432/1535/7189/653361/799/10288/2213/6688/5532/3553/55423/169200/6885/10000/5290/8651/4790/2353/2212/4689/3932/7124/10326/2215/8600/3709/4982/6850/7132/7305/5594/5533/2354/2214/3725/8061/3552/353514/126014/5468/4792/3554/11006/54/489/23547/23118"
"hsa04081","Hormone signaling",181,0.525731141496644,1.97488305336698,2.39305160813701e-09,1.64244383001476e-08,6.56291853949538e-09,4497,"tags=39%, list=21%, signal=31%","148/9843/111/2775/5592/3690/6567/54331/3953/4882/1812/146/6777/109/55970/30061/552/5293/5295/6776/6752/3717/9630/5179/5745/2099/1816/7434/2771/1734/4352/3667/147/155/4842/2791/113/5744/115/10672/10681/4881/196883/2100/7067/151/11069/799/6774/2793/4093/885/4086/1813/5290/90/6753/554/5443/23236/59345/4883/2784/3685/3481/5330/108/657/2984/5368"
"hsa04610","Complement and coagulation cascades",81,0.633499843036469,2.205544277285,2.69976189352889e-09,1.79814329889755e-08,7.18506640978891e-09,5144,"tags=59%, list=24%, signal=45%","716/5648/730/710/3075/1191/715/2/2159/5104/718/3684/2157/7035/2155/2162/1378/966/624/3426/3689/5270/7056/5328/719/10544/11326/5627/714/10878/629/1675/5345/713/1380/712/1604/2149/5265/7450/5329/721/722/729/728/3687/720/1379"
"hsa03410","Base excision repair",44,-0.636080708880444,-2.62876393949854,3.08009333708204e-09,2.01346842220363e-08,8.04546797600376e-09,3786,"tags=68%, list=17%, signal=56%","7515/5423/56655/57804/54107/5985/11232/55247/27343/5426/54936/4913/5427/3978/23583/5111/4350/55775/7374/5984/5982/4968/79661/3980/10038/328/2237/11284/54840/5425"
"hsa04261","Adrenergic signaling in cardiomyocytes",150,0.536633086906913,1.9894154120641,5.67892558106242e-09,3.64483769111824e-08,1.45641345045428e-08,4425,"tags=40%, list=20%, signal=32%","6546/493/148/111/5350/7168/6332/477/6330/775/482/818/146/55799/6331/70/109/64091/5521/7169/5294/11149/5578/3776/815/596/2771/147/801/146850/481/4624/113/93589/5502/781/488/785/115/6543/9586/196883/1432/11069/486/5516/7171/4634/27092/10000/23236/778/6262/6547/5523/480/23533/5330/108/783"
"hsa03420","Nucleotide excision repair",61,-0.569996442135881,-2.53514588628768,7.29591880295292e-09,4.59903453114711e-08,1.83769383382649e-08,3943,"tags=49%, list=18%, signal=40%","1022/56655/57804/54107/5985/5887/5426/5886/2068/5433/5427/5434/5438/9978/5436/2067/3978/5439/404672/5441/5111/57654/6119/5440/5984/5982/4331/5435/5425/5437"
"hsa05416","Viral myocarditis",66,0.647635379489561,2.19322142758973,1.13478896022758e-08,7.02772812211115e-08,2.80815735310241e-08,4526,"tags=64%, list=21%, signal=51%","8082/857/6443/1756/3908/958/8910/6442/1837/3111/6445/3113/3117/2534/3683/3133/3122/5880/4842/959/4624/60/3689/5551/3115/942/6641/3123/940/137868/6444/3119/3383/859/3127/6645/1604/3112/3134/3120/3108/3105"
"hsa05022","Pathways of neurodegeneration - multiple diseases",467,-0.274149755698917,-1.60501069206958,1.19892018138267e-08,7.29687627634626e-08,2.91570425236439e-08,4065,"tags=33%, list=19%, signal=27%","498/1769/8851/26100/1649/5664/522/5609/5534/578/4697/4714/8408/5970/2876/11258/10105/5687/5694/3309/5604/10280/539/5715/5690/10540/5701/6389/514/4725/5530/10131/29796/1350/374291/7314/6647/2902/5717/4711/5714/203068/292/7386/9973/4718/4700/1616/7317/816/4722/7416/1460/7384/4720/6233/5705/9167/5691/5605/5685/7311/4708/4713/23401/4701/27429/54205/1351/55967/1340/7381/5331/126328/4728/5710/513/4717/518/7979/468/7186/10120/27089/4696/1345/581/509/3265/506/5688/6300/10213/5709/4723/51079/293/11315/4694/4712/4695/10383/7415/1347/4726/6390/5682/4731/4706/11047/1329/5413/5689/2521/572/4709/127602/54539/10126/9861/5686/5692/517/5706/3028/1020/4707/4705/5695/64837/1349/4702/5704/23435/10476/440567/1337/4294/4715/6712/5693/8312/5684/1454/516/7388/1537/9377/4716/118424/5719/1855/10452/4710"
"hsa04072","Phospholipase D signaling pathway",144,0.54249980446817,2.00493990162394,1.30769554304536e-08,7.82400892703411e-08,3.1263372483154e-08,4628,"tags=46%, list=21%, signal=36%","56034/111/56895/8613/1902/5156/22808/1608/5336/9846/109/3815/5159/552/5321/2205/5293/26052/5295/80310/5294/5578/160851/2206/57121/53358/8395/3579/2534/4254/146850/5337/113/1759/115/10672/2549/196883/6654/27128/2846/1956/11069/9162/23396/10000/5290/6237/5781/554/23236/1606/283748/3577/2149/2207/23533/2916/2185/5330/108/6655/399694/10161/3576/6850"
"hsa04659","Th17 cell differentiation",104,0.576027831932285,2.06386996348341,2.63417919064466e-08,1.54977542382928e-07,6.19263178151552e-08,4431,"tags=55%, list=20%, signal=44%","7048/6777/4088/3111/3716/3572/6776/3717/196/5588/861/9466/3560/3113/917/3117/916/920/3122/2625/4773/3566/7046/3718/6095/7040/3115/919/3662/3123/10148/3594/1432/4775/6258/3570/5914/6774/6778/3119/5532/30009/3553/915/3127/149233/4790/2353/3932/3558/3569/3559/3561/50615/3112/3120/3108"
"hsa04141","Protein processing in endoplasmic reticulum",169,-0.374064819060596,-1.97385141163324,3.20320707864898e-08,1.85365917830015e-07,7.40689816288116e-08,6252,"tags=51%, list=29%, signal=37%","7323/3301/573/4287/9373/10299/6238/3304/10970/6747/3320/6185/6500/51009/64215/10483/79139/3312/258010/55973/1388/5601/55741/51619/10294/7327/51128/56893/10961/9601/56605/3703/1649/55432/5609/55768/578/51035/80700/10960/3309/1650/7322/25956/5887/5034/64374/55666/11253/55829/26270/10134/5886/54788/1603/6048/3300/2923/9978/6748/200185/84447/58505/10273/6184/7184/29927/80331/23640/468/7186/51726/10113/581/5589/7415/6396/811/100128731/3326/6746/23480/7841/746/7353/10952/118424"
"hsa05321","Inflammatory bowel disease",61,0.651996965453575,2.18298443587206,3.54281406000243e-08,2.01711832771106e-07,8.06005236061673e-08,6070,"tags=79%, list=28%, signal=57%","4088/7099/7042/3111/7097/64127/7043/3113/3117/3122/2625/8809/3566/3606/6095/7040/3115/3123/7100/3594/6775/6774/6778/3119/4094/30009/3553/3592/3127/149233/3586/4790/7124/3558/3569/3561/50615/3112/3120/3108/8807/50943/3725/3552/3595/4087/3593/6772"
"hsa05144","Malaria",46,0.691427174295887,2.21738329101845,3.68489615560723e-08,2.06471165544342e-07,8.25022698164359e-08,4558,"tags=72%, list=21%, signal=57%","4233/3082/7099/958/6403/7042/2995/7097/7412/7043/4035/1378/3683/959/3606/7057/3689/3820/7040/5175/2532/6401/7058/6383/3553/3592/3383/3586/7124/6347/3569/1440/3576"
